customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_calls,avg_call_duration,data_usage_gb,login_frequency,churned
CUST_003554,65,8,94.25,818.7,Month-to-month,Electronic check,Fiber optic,0,5.8,21.48,13,0
CUST_003555,18,30,64.87,1959.41,Two year,Bank transfer,No,2,26.5,22.48,16,0
CUST_003556,34,2,53.92,88.11,Month-to-month,Electronic check,DSL,2,1.1,92.31,23,0
CUST_003557,42,40,26.86,1088.3,One year,Electronic check,DSL,2,10.8,34.33,18,0
CUST_003558,36,30,78.8,2419.71,One year,Bank transfer,No,4,13.7,35.01,17,1
CUST_003559,33,31,45.49,1432.94,Month-to-month,Bank transfer,DSL,1,5.4,14.85,19,0
CUST_003560,19,2,67.94,227.0,Month-to-month,Bank transfer,Fiber optic,2,0.1,0.77,14,1
CUST_003561,37,30,56.14,1738.66,Two year,Bank transfer,DSL,2,5.9,20.57,13,0
CUST_003562,25,27,85.95,2346.93,Two year,Credit card,Fiber optic,0,1.3,12.47,13,0
CUST_003563,18,42,61.07,2513.6,Month-to-month,Mailed check,DSL,0,6.6,6.61,13,0
CUST_003564,49,1,63.53,63.53,Month-to-month,Electronic check,Fiber optic,1,10.7,42.13,22,1
CUST_003565,46,1,77.14,80.73,One year,Bank transfer,Fiber optic,4,6.1,53.91,10,0
CUST_003566,35,11,117.67,1329.24,Month-to-month,Bank transfer,Fiber optic,1,8.0,7.34,14,0
CUST_003567,37,3,87.21,293.5,Month-to-month,Bank transfer,DSL,1,0.9,20.86,14,0
CUST_003568,47,19,62.78,1201.39,Month-to-month,Bank transfer,Fiber optic,1,0.8,18.03,18,0
CUST_003569,37,59,65.08,3845.73,Month-to-month,Electronic check,DSL,1,15.2,62.56,20,0
CUST_003570,45,11,51.88,606.69,Month-to-month,Electronic check,No,2,0.4,31.1,16,1
CUST_003571,31,44,41.25,1772.08,Month-to-month,Bank transfer,Fiber optic,3,2.7,40.97,15,0
CUST_003572,50,1,51.18,135.96,One year,Electronic check,DSL,2,22.2,13.89,12,1
CUST_003573,38,4,45.7,80.43,One year,Mailed check,DSL,0,4.9,30.36,12,0
CUST_003574,37,1,81.33,154.1,Month-to-month,Mailed check,DSL,1,9.0,48.05,15,0
CUST_003575,19,9,38.22,341.72,Month-to-month,Mailed check,DSL,4,2.0,203.53,12,1
CUST_003576,38,57,98.33,5654.95,One year,Bank transfer,Fiber optic,2,2.5,11.69,14,0
CUST_003577,25,2,83.8,185.79,Month-to-month,Electronic check,DSL,2,5.7,13.94,13,0
CUST_003578,27,22,65.51,1458.58,Month-to-month,Credit card,No,1,8.1,9.6,20,0
CUST_003579,25,14,65.01,937.82,Month-to-month,Bank transfer,DSL,0,25.8,12.84,12,0
CUST_003580,22,66,51.07,3410.94,Month-to-month,Mailed check,Fiber optic,1,6.8,80.0,20,1
CUST_003581,60,3,71.75,198.81,Two year,Electronic check,DSL,1,0.8,8.77,22,1
CUST_003582,50,5,92.2,512.75,One year,Electronic check,DSL,3,3.7,29.66,13,0
CUST_003583,58,1,47.42,47.42,Month-to-month,Bank transfer,No,0,2.2,54.48,17,1
CUST_003584,20,13,26.67,346.38,One year,Electronic check,Fiber optic,3,2.3,66.62,14,0
CUST_003585,35,7,82.58,619.86,Month-to-month,Electronic check,Fiber optic,4,5.6,86.01,12,1
CUST_003586,19,48,73.11,3558.99,Month-to-month,Mailed check,Fiber optic,3,3.0,32.16,14,0
CUST_003587,26,22,37.0,836.93,Month-to-month,Bank transfer,No,2,2.7,29.16,18,0
CUST_003588,23,22,46.67,1006.97,One year,Bank transfer,Fiber optic,1,27.5,11.38,19,0
CUST_003589,49,18,43.52,828.24,Month-to-month,Bank transfer,DSL,0,7.0,2.8,21,0
CUST_003590,30,2,46.89,60.31,Month-to-month,Credit card,DSL,2,2.4,11.07,16,1
CUST_003591,47,14,56.91,884.28,Month-to-month,Electronic check,Fiber optic,1,2.6,23.55,15,0
CUST_003592,42,72,58.34,4195.98,Month-to-month,Bank transfer,Fiber optic,1,13.3,55.35,13,0
CUST_003593,62,43,48.73,2018.42,One year,Electronic check,Fiber optic,1,17.4,90.14,13,0
CUST_003594,18,53,46.05,2380.7,Two year,Bank transfer,DSL,2,9.1,20.22,11,0
CUST_003595,50,41,59.28,2432.68,One year,Bank transfer,No,1,4.5,61.83,13,0
CUST_003596,48,2,69.19,145.38,One year,Electronic check,Fiber optic,3,11.6,23.75,16,1
CUST_003597,23,6,57.09,441.04,Two year,Mailed check,Fiber optic,7,22.2,24.73,17,0
CUST_003598,47,1,93.97,93.97,Month-to-month,Credit card,DSL,2,1.5,14.89,16,1
CUST_003599,39,8,77.7,623.59,Month-to-month,Electronic check,No,2,15.8,12.48,16,0
CUST_003600,32,2,25.23,25.23,Month-to-month,Mailed check,Fiber optic,2,15.1,11.23,13,1
CUST_003601,25,15,78.09,1146.77,Month-to-month,Credit card,Fiber optic,3,3.7,11.59,18,1
CUST_003602,26,27,80.14,2247.94,Month-to-month,Bank transfer,No,4,2.8,10.23,13,1
CUST_003603,59,49,54.13,2595.63,Month-to-month,Bank transfer,No,2,6.7,47.0,11,0
CUST_003604,35,33,27.62,940.81,Month-to-month,Credit card,DSL,4,2.5,71.44,14,1
CUST_003605,44,66,65.2,4322.96,One year,Electronic check,No,4,1.3,9.4,17,1
CUST_003606,25,1,64.81,64.81,Two year,Electronic check,Fiber optic,2,24.5,8.23,11,0
CUST_003607,25,1,36.96,62.93,Month-to-month,Credit card,DSL,2,5.4,16.67,16,1
CUST_003608,47,25,28.72,659.99,Month-to-month,Credit card,DSL,1,5.1,8.39,17,1
CUST_003609,18,8,62.81,585.31,One year,Electronic check,Fiber optic,0,1.1,7.26,15,1
CUST_003610,30,7,59.17,510.45,Month-to-month,Electronic check,Fiber optic,4,5.6,14.17,12,1
CUST_003611,35,9,54.57,493.47,Month-to-month,Mailed check,Fiber optic,0,10.9,25.62,18,0
CUST_003612,36,7,62.91,561.56,Month-to-month,Credit card,DSL,3,2.3,25.31,9,0
CUST_003613,32,17,37.43,616.37,One year,Mailed check,Fiber optic,1,3.7,14.68,14,0
CUST_003614,39,13,54.13,723.7,Two year,Credit card,Fiber optic,1,1.6,11.89,17,1
CUST_003615,43,17,78.33,1403.26,One year,Credit card,Fiber optic,1,3.5,36.92,18,0
CUST_003616,43,26,56.25,1439.57,Month-to-month,Credit card,No,1,15.8,29.62,16,1
CUST_003617,23,11,23.2,186.13,Month-to-month,Bank transfer,Fiber optic,0,2.2,23.86,8,1
CUST_003618,31,6,53.18,238.51,Month-to-month,Mailed check,DSL,3,0.2,11.42,12,1
CUST_003619,49,4,38.25,256.03,Two year,Electronic check,Fiber optic,0,6.1,76.18,12,0
CUST_003620,45,10,71.68,690.33,One year,Bank transfer,No,3,6.9,5.42,26,0
CUST_003621,18,32,72.97,2325.78,Month-to-month,Mailed check,DSL,5,3.2,11.48,19,1
CUST_003622,39,33,23.53,720.87,One year,Mailed check,No,1,8.2,7.49,13,0
CUST_003623,18,26,83.98,2230.78,Month-to-month,Bank transfer,DSL,3,0.3,20.12,15,1
CUST_003624,35,6,37.2,184.09,Two year,Mailed check,Fiber optic,2,3.3,10.31,18,0
CUST_003625,57,21,103.98,2159.01,Two year,Credit card,Fiber optic,0,1.2,22.07,19,0
CUST_003626,23,20,63.78,1290.59,Month-to-month,Mailed check,Fiber optic,4,2.1,33.91,15,1
CUST_003627,24,15,33.84,454.4,One year,Electronic check,Fiber optic,0,3.9,71.15,23,0
CUST_003628,44,19,36.45,683.63,Month-to-month,Mailed check,Fiber optic,3,5.4,24.89,20,1
CUST_003629,18,16,73.7,1249.35,Month-to-month,Credit card,Fiber optic,2,0.8,24.51,9,0
CUST_003630,27,20,55.22,1125.76,One year,Credit card,Fiber optic,1,0.9,30.89,16,0
CUST_003631,42,30,62.58,1884.04,One year,Electronic check,Fiber optic,1,9.0,2.04,12,0
CUST_003632,27,2,105.32,221.38,Month-to-month,Mailed check,Fiber optic,3,4.1,21.27,10,1
CUST_003633,32,33,47.52,1548.67,One year,Credit card,Fiber optic,2,1.6,6.64,15,0
CUST_003634,43,3,66.5,299.3,One year,Electronic check,DSL,2,2.1,10.5,19,1
CUST_003635,40,1,100.5,100.5,Month-to-month,Electronic check,Fiber optic,1,10.2,17.81,13,0
CUST_003636,38,72,71.76,5177.47,Month-to-month,Electronic check,DSL,3,0.4,52.06,22,1
CUST_003637,30,72,24.83,1793.87,One year,Bank transfer,Fiber optic,2,5.7,3.43,12,0
CUST_003638,39,1,77.63,128.07,Month-to-month,Mailed check,DSL,0,3.6,25.51,13,1
CUST_003639,33,14,35.92,558.11,Two year,Electronic check,Fiber optic,0,13.3,22.28,10,0
CUST_003640,40,4,100.17,399.08,Month-to-month,Bank transfer,DSL,0,12.5,30.91,12,1
CUST_003641,29,15,44.43,680.96,Month-to-month,Electronic check,DSL,1,9.3,188.06,11,0
CUST_003642,32,42,139.24,5864.41,Month-to-month,Bank transfer,Fiber optic,0,3.9,95.25,12,0
CUST_003643,23,72,101.68,7207.67,One year,Bank transfer,Fiber optic,2,8.0,26.87,16,0
CUST_003644,34,24,45.08,1002.58,One year,Mailed check,Fiber optic,2,8.2,35.19,12,0
CUST_003645,25,10,65.5,624.75,Month-to-month,Electronic check,DSL,1,3.2,19.36,18,0
CUST_003646,21,22,83.84,1816.42,Month-to-month,Bank transfer,No,4,17.0,42.92,8,1
CUST_003647,38,8,84.59,616.77,Two year,Mailed check,DSL,2,33.5,20.81,18,0
CUST_003648,37,57,76.06,4372.81,Month-to-month,Mailed check,No,1,3.0,30.79,11,0
CUST_003649,44,49,96.3,4719.0,Month-to-month,Bank transfer,Fiber optic,1,12.9,10.34,12,0
CUST_003650,29,19,61.93,1165.86,Month-to-month,Bank transfer,DSL,2,5.6,25.29,15,0
CUST_003651,39,9,55.83,439.68,Month-to-month,Electronic check,Fiber optic,3,5.0,78.41,15,0
CUST_003652,41,8,56.33,448.4,Month-to-month,Electronic check,No,3,3.9,35.44,15,0
CUST_003653,40,1,86.46,86.46,Month-to-month,Electronic check,Fiber optic,1,2.8,22.57,13,0
CUST_003654,25,40,74.13,2957.03,Month-to-month,Bank transfer,DSL,0,20.2,1.1,13,0
CUST_003655,36,14,72.28,1015.11,Two year,Bank transfer,Fiber optic,2,10.8,29.48,17,0
CUST_003656,39,9,84.88,776.02,Month-to-month,Credit card,Fiber optic,2,4.6,18.41,26,0
CUST_003657,35,15,15.0,146.79,One year,Bank transfer,Fiber optic,0,11.1,6.87,14,0
CUST_003658,18,40,72.75,2921.31,One year,Credit card,No,0,10.1,18.78,22,0
CUST_003659,36,3,70.46,159.32,Month-to-month,Mailed check,DSL,3,2.5,18.87,16,1
CUST_003660,61,46,106.72,4868.51,One year,Electronic check,DSL,2,1.5,20.21,11,0
CUST_003661,30,54,26.79,1482.3,Month-to-month,Credit card,DSL,4,14.5,42.31,6,0
CUST_003662,26,70,103.93,7375.78,Month-to-month,Electronic check,No,2,13.3,16.26,21,0
CUST_003663,39,12,66.89,805.19,Two year,Mailed check,Fiber optic,1,46.1,15.72,19,0
CUST_003664,38,5,77.22,345.27,One year,Electronic check,No,3,0.2,14.11,15,1
CUST_003665,49,11,106.9,1185.31,Two year,Credit card,Fiber optic,1,6.2,25.65,17,0
CUST_003666,19,9,79.02,758.12,Two year,Mailed check,Fiber optic,2,9.7,34.53,13,0
CUST_003667,43,4,75.01,331.09,Month-to-month,Electronic check,DSL,3,7.0,72.89,10,1
CUST_003668,42,22,71.06,1700.42,Month-to-month,Bank transfer,No,0,9.9,34.1,15,0
CUST_003669,33,15,52.91,757.93,Month-to-month,Electronic check,Fiber optic,3,1.2,58.97,18,1
CUST_003670,39,48,64.29,3098.42,Two year,Credit card,Fiber optic,2,0.0,46.83,8,0
CUST_003671,47,1,47.11,124.56,Two year,Mailed check,DSL,3,0.8,23.4,13,0
CUST_003672,45,24,63.89,1607.57,One year,Bank transfer,Fiber optic,0,3.8,9.72,19,0
CUST_003673,21,34,15.0,412.5,Month-to-month,Electronic check,Fiber optic,1,3.2,30.09,16,0
CUST_003674,44,34,75.73,2574.52,Month-to-month,Credit card,DSL,4,16.6,95.42,12,0
CUST_003675,34,52,61.96,3295.97,Two year,Credit card,Fiber optic,0,0.7,59.53,23,0
CUST_003676,35,31,56.59,1898.97,Two year,Credit card,Fiber optic,4,4.7,72.1,8,0
CUST_003677,35,63,70.49,4476.31,Month-to-month,Credit card,DSL,1,25.3,3.18,18,0
CUST_003678,33,9,29.16,244.05,Month-to-month,Electronic check,DSL,3,5.6,2.81,16,1
CUST_003679,49,16,113.23,1761.25,Month-to-month,Credit card,Fiber optic,1,1.1,12.37,13,0
CUST_003680,33,1,62.43,173.37,Month-to-month,Bank transfer,DSL,2,2.8,32.28,16,0
CUST_003681,21,1,61.35,97.79,Two year,Credit card,Fiber optic,4,7.9,13.81,12,0
CUST_003682,30,6,40.87,202.79,Month-to-month,Bank transfer,Fiber optic,3,0.1,16.45,18,0
CUST_003683,37,2,65.6,121.04,One year,Electronic check,DSL,2,27.6,4.57,16,1
CUST_003684,49,7,99.67,713.23,Month-to-month,Bank transfer,DSL,4,6.7,10.94,18,1
CUST_003685,42,4,90.9,390.78,Month-to-month,Electronic check,Fiber optic,3,9.7,8.26,16,1
CUST_003686,24,1,86.36,86.36,Month-to-month,Bank transfer,DSL,1,5.5,8.53,17,1
CUST_003687,64,57,78.66,4452.91,One year,Mailed check,Fiber optic,3,25.3,9.62,14,0
CUST_003688,38,1,56.04,56.04,One year,Electronic check,Fiber optic,3,7.1,6.71,11,0
CUST_003689,50,31,28.75,943.11,Month-to-month,Credit card,No,2,8.7,1.83,16,0
CUST_003690,33,3,59.97,162.84,Month-to-month,Credit card,DSL,4,15.8,82.4,29,1
CUST_003691,41,58,59.1,3451.3,Month-to-month,Credit card,Fiber optic,2,15.8,17.87,14,0
CUST_003692,45,53,91.22,4905.77,Month-to-month,Credit card,Fiber optic,2,0.2,10.1,15,0
CUST_003693,49,25,72.73,1829.36,One year,Bank transfer,DSL,3,2.7,17.4,22,0
CUST_003694,47,26,105.31,2732.35,One year,Bank transfer,DSL,3,2.3,28.02,22,1
CUST_003695,45,1,94.94,104.63,Month-to-month,Electronic check,Fiber optic,3,0.1,22.5,8,1
CUST_003696,31,72,53.59,3861.47,Two year,Credit card,DSL,2,16.8,9.63,9,0
CUST_003697,28,50,20.12,1068.4,One year,Credit card,DSL,2,3.1,54.24,12,0
CUST_003698,38,54,99.64,5396.07,Month-to-month,Bank transfer,No,2,3.4,11.08,14,1
CUST_003699,46,25,98.98,2447.4,Month-to-month,Credit card,DSL,4,0.8,15.92,20,0
CUST_003700,32,10,30.84,360.84,Two year,Bank transfer,Fiber optic,2,36.6,112.56,17,0
CUST_003701,47,53,102.73,5506.27,One year,Mailed check,Fiber optic,1,14.0,157.59,16,0
CUST_003702,52,8,74.55,529.51,Month-to-month,Credit card,Fiber optic,1,6.8,63.29,14,0
CUST_003703,24,19,69.02,1387.96,One year,Mailed check,DSL,0,11.8,10.29,17,0
CUST_003704,24,2,105.37,228.97,Month-to-month,Bank transfer,Fiber optic,3,12.0,13.13,13,1
CUST_003705,33,61,98.62,6029.81,Two year,Mailed check,Fiber optic,2,8.6,9.21,15,0
CUST_003706,38,3,81.28,294.18,Two year,Bank transfer,DSL,7,1.5,15.84,10,1
CUST_003707,28,6,76.83,432.63,One year,Bank transfer,DSL,2,10.2,34.26,15,0
CUST_003708,51,19,80.41,1575.5,One year,Bank transfer,DSL,1,6.7,3.07,11,0
CUST_003709,40,34,55.0,1851.11,Month-to-month,Bank transfer,DSL,1,10.3,7.14,16,1
CUST_003710,35,23,63.62,1389.57,One year,Electronic check,DSL,2,6.3,22.41,20,1
CUST_003711,18,6,42.44,204.76,One year,Bank transfer,DSL,1,25.1,18.24,16,1
CUST_003712,19,1,56.67,85.03,Month-to-month,Credit card,Fiber optic,2,7.9,12.83,26,0
CUST_003713,38,33,55.83,1795.25,One year,Electronic check,Fiber optic,3,6.8,4.97,18,0
CUST_003714,18,72,49.12,3616.95,Two year,Electronic check,Fiber optic,1,14.8,11.07,18,0
CUST_003715,47,39,68.42,2727.79,Month-to-month,Electronic check,Fiber optic,2,3.8,12.37,12,0
CUST_003716,33,14,56.9,863.28,Month-to-month,Credit card,No,2,3.0,5.31,14,0
CUST_003717,73,56,77.56,4349.37,One year,Bank transfer,No,2,5.6,8.71,16,0
CUST_003718,62,12,24.44,306.2,Two year,Credit card,No,2,7.0,16.54,14,0
CUST_003719,32,17,62.17,997.14,Two year,Bank transfer,DSL,2,2.0,32.22,20,0
CUST_003720,33,15,68.29,1074.12,One year,Mailed check,DSL,3,9.2,50.14,21,0
CUST_003721,46,14,57.23,820.27,Two year,Credit card,Fiber optic,2,13.0,7.05,11,0
CUST_003722,55,35,60.69,2152.52,One year,Electronic check,DSL,1,6.9,14.15,16,0
CUST_003723,18,17,25.37,515.69,Month-to-month,Mailed check,DSL,1,5.9,15.71,13,1
CUST_003724,18,9,73.91,634.91,One year,Mailed check,DSL,4,2.8,16.48,12,1
CUST_003725,27,7,81.19,562.02,Month-to-month,Electronic check,No,2,19.2,15.38,17,1
CUST_003726,41,1,77.34,93.67,Month-to-month,Mailed check,DSL,2,11.2,6.23,11,1
CUST_003727,40,21,90.97,1863.56,Month-to-month,Electronic check,Fiber optic,0,5.2,32.3,18,1
CUST_003728,47,6,70.04,410.85,Month-to-month,Electronic check,DSL,2,8.6,14.67,10,1
CUST_003729,20,3,76.97,255.55,Month-to-month,Electronic check,Fiber optic,0,3.3,20.76,16,1
CUST_003730,18,25,68.9,1706.29,Month-to-month,Credit card,Fiber optic,1,0.5,21.75,11,0
CUST_003731,45,27,82.19,2284.55,Month-to-month,Electronic check,DSL,2,1.8,10.95,16,0
CUST_003732,25,33,25.57,768.24,Month-to-month,Electronic check,No,2,0.7,43.14,16,0
CUST_003733,18,16,42.66,738.71,Month-to-month,Electronic check,Fiber optic,3,5.7,12.79,19,0
CUST_003734,36,53,104.67,5580.7,One year,Bank transfer,Fiber optic,3,7.8,23.77,10,0
CUST_003735,44,66,15.0,961.56,Two year,Bank transfer,No,1,3.8,22.09,11,1
CUST_003736,33,39,61.5,2352.11,Two year,Credit card,Fiber optic,1,6.0,25.98,10,0
CUST_003737,29,24,94.31,2159.35,Month-to-month,Credit card,Fiber optic,2,0.7,58.88,9,1
CUST_003738,33,8,62.67,461.59,One year,Electronic check,DSL,5,11.8,9.76,15,0
CUST_003739,30,72,54.87,4003.34,Month-to-month,Electronic check,Fiber optic,0,0.3,19.87,22,0
CUST_003740,18,7,68.24,474.84,Month-to-month,Electronic check,DSL,3,8.1,19.26,20,0
CUST_003741,26,5,56.17,339.01,One year,Credit card,DSL,1,4.5,15.0,10,1
CUST_003742,41,14,65.77,889.8,One year,Bank transfer,Fiber optic,4,1.6,32.73,21,0
CUST_003743,38,1,47.92,83.27,Two year,Electronic check,DSL,0,5.9,6.27,19,1
CUST_003744,37,72,92.72,6639.74,One year,Electronic check,Fiber optic,2,12.1,81.28,8,0
CUST_003745,23,21,100.58,2063.94,Month-to-month,Mailed check,Fiber optic,0,4.3,85.19,13,1
CUST_003746,32,19,61.67,1166.28,Two year,Electronic check,Fiber optic,1,3.7,10.67,19,0
CUST_003747,18,25,30.34,725.2,One year,Credit card,DSL,1,1.2,18.21,15,0
CUST_003748,37,16,51.9,753.32,Two year,Bank transfer,DSL,0,7.2,3.35,14,0
CUST_003749,52,1,60.4,60.4,One year,Bank transfer,Fiber optic,2,14.1,10.44,12,0
CUST_003750,18,22,77.64,1713.37,Month-to-month,Mailed check,Fiber optic,2,6.6,202.45,17,0
CUST_003751,27,30,39.8,1257.41,Month-to-month,Electronic check,DSL,3,1.4,36.61,26,0
CUST_003752,38,12,45.77,596.09,Month-to-month,Bank transfer,Fiber optic,0,8.7,39.81,13,1
CUST_003753,50,33,77.77,2627.3,Month-to-month,Bank transfer,Fiber optic,2,0.2,12.24,13,0
CUST_003754,29,6,88.47,566.85,Month-to-month,Mailed check,DSL,3,14.6,18.14,18,0
CUST_003755,26,6,49.46,313.39,Month-to-month,Bank transfer,Fiber optic,2,20.4,18.92,15,1
CUST_003756,18,4,31.67,65.23,Two year,Credit card,DSL,1,7.3,4.95,13,1
CUST_003757,36,11,147.1,1625.63,Two year,Electronic check,No,2,17.1,22.61,14,0
CUST_003758,59,45,84.58,3836.06,One year,Bank transfer,DSL,2,0.7,42.54,13,0
CUST_003759,38,42,58.32,2522.52,Month-to-month,Electronic check,DSL,2,2.1,117.44,14,0
CUST_003760,34,11,86.73,988.3,Month-to-month,Bank transfer,No,1,3.1,25.52,16,1
CUST_003761,38,21,61.89,1361.68,One year,Electronic check,DSL,3,11.9,17.55,19,1
CUST_003762,34,30,86.68,2548.77,Month-to-month,Bank transfer,Fiber optic,5,5.3,17.59,17,0
CUST_003763,25,6,68.98,397.59,Two year,Electronic check,DSL,3,3.4,29.04,16,0
CUST_003764,44,4,67.28,290.59,Two year,Electronic check,No,3,1.4,43.34,16,0
CUST_003765,37,72,62.16,4533.6,Month-to-month,Bank transfer,Fiber optic,1,13.3,58.37,10,0
CUST_003766,35,23,28.82,655.49,One year,Bank transfer,Fiber optic,2,0.2,2.4,23,0
CUST_003767,23,72,113.45,8164.45,Month-to-month,Credit card,DSL,3,3.3,58.27,19,0
CUST_003768,50,9,41.46,407.51,One year,Bank transfer,DSL,3,2.2,6.05,12,1
CUST_003769,42,29,31.0,842.69,Month-to-month,Bank transfer,Fiber optic,2,1.1,7.51,22,0
CUST_003770,28,6,59.68,438.44,Month-to-month,Bank transfer,DSL,3,1.5,16.28,11,1
CUST_003771,47,7,40.96,242.79,One year,Electronic check,Fiber optic,3,5.4,33.16,16,0
CUST_003772,29,17,63.71,987.09,One year,Electronic check,Fiber optic,5,4.4,5.4,15,1
CUST_003773,25,9,82.19,740.25,One year,Electronic check,Fiber optic,1,5.8,11.08,17,1
CUST_003774,25,4,89.88,444.45,Month-to-month,Electronic check,DSL,6,10.4,26.75,15,1
CUST_003775,18,7,85.37,626.9,One year,Electronic check,Fiber optic,3,17.8,32.55,11,1
CUST_003776,40,1,57.36,94.91,One year,Credit card,Fiber optic,2,1.0,31.78,21,0
CUST_003777,18,29,66.24,1923.02,Two year,Credit card,Fiber optic,0,0.7,51.48,15,1
CUST_003778,20,16,75.2,1195.53,Two year,Credit card,Fiber optic,1,3.1,63.04,12,0
CUST_003779,18,2,21.06,21.06,One year,Credit card,DSL,3,6.3,22.36,11,1
CUST_003780,33,4,79.26,204.09,One year,Mailed check,Fiber optic,2,0.8,18.75,22,1
CUST_003781,33,2,28.57,66.95,One year,Electronic check,No,0,10.1,9.08,14,1
CUST_003782,31,22,116.01,2617.82,Month-to-month,Bank transfer,DSL,2,6.5,11.26,18,0
CUST_003783,22,2,54.89,126.98,Month-to-month,Credit card,DSL,1,11.0,5.14,12,1
CUST_003784,20,33,60.38,2023.66,Two year,Mailed check,DSL,1,3.5,80.56,14,0
CUST_003785,40,1,45.76,124.94,Two year,Bank transfer,Fiber optic,1,4.1,18.76,22,0
CUST_003786,28,6,49.25,311.94,One year,Electronic check,Fiber optic,2,13.2,42.27,16,0
CUST_003787,38,53,121.85,6452.04,Month-to-month,Mailed check,DSL,1,2.5,292.1,15,0
CUST_003788,24,30,88.51,2614.35,Month-to-month,Mailed check,Fiber optic,3,3.8,186.11,16,1
CUST_003789,37,1,26.27,127.38,Month-to-month,Mailed check,Fiber optic,1,0.1,60.87,21,1
CUST_003790,50,41,102.61,4233.15,Month-to-month,Credit card,No,1,6.5,13.78,12,0
CUST_003791,42,16,94.83,1470.12,Month-to-month,Electronic check,Fiber optic,4,15.3,44.75,18,1
CUST_003792,30,45,57.97,2550.08,Two year,Credit card,Fiber optic,1,0.2,19.98,11,0
CUST_003793,38,22,72.67,1661.34,Month-to-month,Electronic check,No,1,7.6,7.85,14,0
CUST_003794,32,27,64.63,1693.04,One year,Credit card,DSL,1,14.9,8.07,8,0
CUST_003795,35,72,114.31,8323.34,Month-to-month,Bank transfer,Fiber optic,1,5.4,47.09,25,0
CUST_003796,31,6,45.09,132.73,Two year,Bank transfer,Fiber optic,2,3.0,41.94,14,0
CUST_003797,33,23,68.65,1650.09,Two year,Electronic check,DSL,3,45.4,68.06,11,0
CUST_003798,37,14,54.3,784.49,Month-to-month,Bank transfer,DSL,1,0.5,15.87,17,0
CUST_003799,23,1,29.17,35.1,Two year,Credit card,DSL,2,1.9,12.92,16,0
CUST_003800,22,1,119.79,119.79,One year,Electronic check,Fiber optic,3,17.3,6.76,10,0
CUST_003801,18,3,35.46,200.92,Month-to-month,Electronic check,Fiber optic,2,2.8,3.83,16,1
CUST_003802,18,25,70.5,1797.93,One year,Electronic check,Fiber optic,4,13.7,8.61,19,0
CUST_003803,20,20,21.48,384.49,Month-to-month,Electronic check,Fiber optic,1,3.2,10.46,21,1
CUST_003804,36,19,55.02,959.5,One year,Electronic check,DSL,0,13.4,6.44,11,0
CUST_003805,24,1,75.55,84.41,Two year,Bank transfer,Fiber optic,1,9.3,12.02,22,0
CUST_003806,41,15,44.38,665.67,One year,Electronic check,DSL,1,5.1,133.76,20,0
CUST_003807,35,62,79.67,4863.55,Month-to-month,Bank transfer,DSL,2,5.9,10.09,21,1
CUST_003808,18,12,58.27,696.52,Month-to-month,Credit card,DSL,0,1.6,3.16,22,1
CUST_003809,42,23,94.0,2133.35,Month-to-month,Bank transfer,DSL,0,1.0,23.38,17,1
CUST_003810,44,36,99.04,3566.05,Month-to-month,Electronic check,DSL,0,10.1,38.12,11,1
CUST_003811,23,36,50.33,1848.23,Month-to-month,Bank transfer,DSL,1,15.1,8.28,16,0
CUST_003812,40,17,66.92,1212.24,Month-to-month,Mailed check,Fiber optic,3,10.2,42.86,13,0
CUST_003813,24,46,69.59,3246.42,One year,Electronic check,DSL,3,19.5,122.09,14,0
CUST_003814,36,11,80.48,849.25,One year,Electronic check,DSL,1,17.7,15.91,18,1
CUST_003815,19,52,65.36,3417.14,Month-to-month,Credit card,No,2,12.0,42.23,10,0
CUST_003816,18,6,69.76,421.69,Month-to-month,Bank transfer,Fiber optic,2,18.3,50.62,12,0
CUST_003817,30,7,58.91,345.8,Month-to-month,Electronic check,DSL,3,1.5,30.29,20,0
CUST_003818,33,1,67.88,87.79,Month-to-month,Mailed check,DSL,3,10.5,49.82,12,0
CUST_003819,30,38,97.45,3795.88,Month-to-month,Electronic check,Fiber optic,0,11.2,34.2,11,1
CUST_003820,20,12,81.15,975.45,Month-to-month,Credit card,Fiber optic,2,1.3,7.79,10,1
CUST_003821,30,6,82.53,415.48,One year,Credit card,DSL,2,19.2,2.14,12,0
CUST_003822,38,6,83.08,499.97,Two year,Electronic check,DSL,4,0.1,24.21,14,0
CUST_003823,34,55,61.15,3302.83,Month-to-month,Mailed check,No,0,4.6,15.94,13,0
